time,J,M,FU,FG,total
230.89999999999117,2456,971,18,1775,5220
230.99999999999116,2458,969,19,1778,5224
231.09999999999116,2474,964,16,1779,5233
231.19999999999115,2490,961,14,1781,5246
231.29999999999114,2482,956,19,1782,5239
231.39999999999114,2478,951,16,1780,5225
231.49999999999113,2478,958,16,1778,5230
231.59999999999113,2474,959,12,1778,5223
231.69999999999112,2454,961,26,1775,5216
231.79999999999112,2450,954,13,1783,5200
231.8999999999911,2433,967,16,1783,5199
231.9999999999911,2421,976,17,1780,5194
232.0999999999911,2411,989,17,1780,5197
232.1999999999911,2376,994,21,1782,5173
232.2999999999911,2352,988,14,1784,5138
232.39999999999108,2358,992,16,1783,5149
232.49999999999108,2343,993,23,1789,5148
232.59999999999107,2346,1000,10,1798,5154
232.69999999999106,2339,992,14,1791,5136
232.79999999999106,2340,992,18,1784,5134
232.89999999999105,2336,995,11,1784,5126
232.99999999999105,2352,988,16,1782,5138
233.09999999999104,2323,993,20,1789,5125
233.19999999999104,2325,997,20,1794,5136
233.29999999999103,2311,994,16,1797,5118
233.39999999999102,2319,996,16,1800,5131
233.49999999999102,2333,1000,10,1801,5144
233.599999999991,2328,999,24,1795,5146
233.699999999991,2310,1000,17,1802,5129
233.799999999991,2312,998,13,1808,5131
233.899999999991,2325,989,14,1806,5134
233.999999999991,2326,997,22,1803,5148
234.09999999999098,2328,1004,17,1813,5162
234.19999999999098,2325,1001,12,1817,5155
234.29999999999097,2319,1004,17,1815,5155
234.39999999999097,2335,1005,18,1810,5168
234.49999999999096,2327,1009,16,1814,5166
234.59999999999096,2329,1008,17,1812,5166
234.69999999999095,2323,1010,18,1811,5162
234.79999999999094,2324,1012,15,1809,5160
234.89999999999094,2329,1008,15,1810,5162
234.99999999999093,2329,1013,18,1810,5170
235.09999999999093,2327,1020,19,1813,5179
235.19999999999092,2318,1025,16,1823,5182
235.29999999999092,2327,1026,12,1826,5191
235.3999999999909,2324,1032,15,1828,5199
235.4999999999909,2339,1029,16,1829,5213
235.5999999999909,2349,1032,10,1827,5218
235.6999999999909,2352,1035,19,1825,5231
235.7999999999909,2346,1048,8,1829,5231
235.89999999999088,2345,1047,14,1829,5235
235.99999999999088,2335,1054,12,1830,5231
236.09999999999087,2333,1055,15,1826,5229
236.19999999999087,2338,1062,16,1827,5243
236.29999999999086,2326,1060,20,1831,5237
236.39999999999085,2333,1057,13,1835,5238
236.49999999999085,2345,1054,8,1834,5241
236.59999999999084,2349,1056,14,1834,5253
236.69999999999084,2365,1064,11,1836,5276
236.79999999999083,2362,1059,12,1831,5264
236.89999999999083,2368,1057,17,1830,5272
236.99999999999082,2359,1060,13,1834,5266
237.0999999999908,2365,1047,14,1830,5256
237.1999999999908,2369,1056,15,1828,5268
237.2999999999908,2367,1055,21,1831,5274
237.3999999999908,2362,1055,16,1838,5271
237.4999999999908,2353,1055,20,1836,5264
237.59999999999079,2363,1051,17,1836,5267
237.69999999999078,2371,1051,17,1839,5278
237.79999999999077,2369,1046,16,1839,5270
237.89999999999077,2363,1044,19,1845,5271
237.99999999999076,2381,1046,15,1847,5289
238.09999999999076,2390,1042,12,1844,5288
238.19999999999075,2397,1040,14,1844,5295
238.29999999999075,2408,1042,14,1850,5314
238.39999999999074,2420,1042,11,1854,5327
238.49999999999073,2410,1042,15,1853,5320
238.59999999999073,2405,1047,20,1852,5324
238.69999999999072,2395,1051,18,1856,5320
238.79999999999072,2387,1036,15,1855,5293
238.8999999999907,2385,1031,18,1853,5287
238.9999999999907,2388,1029,17,1850,5284
239.0999999999907,2377,1028,15,1847,5267
239.1999999999907,2383,1024,13,1855,5275
239.2999999999907,2384,1018,17,1852,5271
239.39999999999068,2384,1027,22,1856,5289
239.49999999999068,2380,1031,16,1862,5289
239.59999999999067,2381,1027,20,1865,5293
239.69999999999067,2403,1027,16,1869,5315
239.79999999999066,2415,1022,17,1869,5323
239.89999999999065,2417,1011,12,1871,5311
239.99999999999065,2419,1008,12,1870,5309
240.09999999999064,2415,1006,20,1858,5299
240.19999999999064,2414,999,22,1863,5298
240.29999999999063,2431,1000,11,1872,5314
240.39999999999063,2430,1006,16,1864,5316
240.49999999999062,2438,994,15,1868,5315
240.59999999999062,2436,1007,18,1861,5322
240.6999999999906,2457,1001,20,1860,5338
240.7999999999906,2459,997,23,1859,5338
240.8999999999906,2463,993,18,1864,5338
240.9999999999906,2475,993,21,1864,5353
241.0999999999906,2496,993,11,1871,5371
241.19999999999058,2500,999,18,1872,5389
241.29999999999058,2491,998,18,1869,5376
241.39999999999057,2511,995,17,1869,5392
241.49999999999056,2509,993,17,1874,5393
241.59999999999056,2507,989,14,1880,5390
241.69999999999055,2504,991,22,1873,5390
241.79999999999055,2511,991,15,1878,5395
241.89999999999054,2519,995,15,1882,5411
241.99999999999054,2535,995,19,1878,5427
242.09999999999053,2532,997,18,1881,5428
242.19999999999052,2539,992,17,1885,5433
242.29999999999052,2532,981,18,1888,5419
242.3999999999905,2546,988,20,1888,5442
242.4999999999905,2570,990,19,1878,5457
242.5999999999905,2557,993,20,1878,5448
242.6999999999905,2542,998,20,1876,5436
242.7999999999905,2531,1001,27,1876,5435
242.89999999999048,2526,1004,26,1885,5441
242.99999999999048,2520,1004,21,1895,5440
243.09999999999047,2517,1013,16,1903,5449
243.19999999999047,2518,1020,15,1905,5458
243.29999999999046,2524,1017,12,1901,5454
243.39999999999046,2540,1013,20,1897,5470
243.49999999999045,2544,1012,17,1903,5476
243.59999999999044,2536,1016,19,1899,5470
243.69999999999044,2531,1021,16,1895,5463
243.79999999999043,2526,1020,20,1883,5449
243.89999999999043,2528,1026,12,1891,5457
243.99999999999042,2519,1035,17,1882,5453
244.09999999999042,2545,1026,22,1879,5472
244.1999999999904,2538,1021,18,1879,5456
244.2999999999904,2529,1019,24,1870,5442
244.3999999999904,2526,1012,23,1876,5437
244.4999999999904,2541,1010,24,1875,5450
244.5999999999904,2528,1009,20,1882,5439
244.69999999999038,2514,1015,15,1881,5425
244.79999999999038,2503,1019,17,1876,5415
244.89999999999037,2511,1021,16,1875,5423
244.99999999999037,2520,1019,17,1874,5430
245.09999999999036,2532,1011,24,1866,5433
245.19999999999035,2542,1021,24,1869,5456
245.29999999999035,2524,1023,20,1876,5443
245.39999999999034,2516,1026,19,1873,5434
245.49999999999034,2512,1028,25,1865,5430
245.59999999999033,2501,1039,31,1873,5444
245.69999999999033,2501,1043,13,1890,5447
245.79999999999032,2495,1039,19,1884,5437
245.8999999999903,2488,1043,13,1885,5429
245.9999999999903,2495,1049,12,1884,5440
246.0999999999903,2486,1050,19,1879,5434
246.1999999999903,2475,1053,15,1885,5428
246.2999999999903,2475,1052,23,1887,5437
246.39999999999029,2466,1049,16,1892,5423
246.49999999999028,2468,1040,22,1895,5425
246.59999999999027,2473,1041,19,1900,5433
246.69999999999027,2471,1039,18,1903,5431
246.79999999999026,2456,1041,15,1902,5414
246.89999999999026,2460,1041,14,1903,5418
246.99999999999025,2451,1034,16,1898,5399
247.09999999999025,2457,1034,15,1900,5406
247.19999999999024,2484,1036,10,1897,5427
247.29999999999023,2452,1041,18,1896,5407
247.39999999999023,2432,1040,24,1901,5397
247.49999999999022,2438,1036,16,1913,5403
247.59999999999022,2460,1034,13,1912,5419
247.6999999999902,2459,1037,15,1900,5411
247.7999999999902,2463,1035,13,1898,5409
247.8999999999902,2461,1030,21,1890,5402
247.9999999999902,2467,1028,13,1894,5402
248.0999999999902,2465,1017,18,1891,5391
248.19999999999018,2464,1016,21,1898,5399
248.29999999999018,2457,1014,15,1904,5390
248.39999999999017,2455,1012,15,1904,5386
248.49999999999017,2460,1012,21,1899,5392
248.59999999999016,2469,1017,20,1905,5411
248.69999999999015,2479,1013,18,1909,5419
248.79999999999015,2475,1013,18,1909,5415
248.89999999999014,2470,1007,15,1910,5402
248.99999999999014,2475,1002,16,1905,5398
249.09999999999013,2485,1007,17,1903,5412
249.19999999999013,2477,1013,17,1907,5414
249.29999999999012,2482,1008,14,1906,5410
249.39999999999011,2470,1006,19,1905,5400
249.4999999999901,2473,1007,17,1908,5405
249.5999999999901,2462,1001,19,1909,5391
249.6999999999901,2456,1009,21,1914,5400
249.7999999999901,2474,1004,18,1919,5415
249.8999999999901,2497,1006,17,1919,5439
249.99999999999008,2488,1004,21,1920,5433
250.09999999999008,2487,1001,15,1927,5430
250.19999999999007,2477,1005,17,1928,5427
250.29999999999006,2473,1004,14,1925,5416
250.39999999999006,2459,1008,13,1920,5400
250.49999999999005,2454,1006,19,1912,5391
250.59999999999005,2441,1004,22,1912,5379
250.69999999999004,2448,1003,17,1915,5383
250.79999999999004,2443,1001,20,1914,5378
250.89999999999003,2445,1006,25,1914,5390
250.99999999999002,2444,998,17,1922,5381
251.09999999999002,2428,993,25,1919,5365
251.19999999999,2440,996,16,1933,5385
251.29999999999,2440,1001,15,1934,5390
251.39999999999,2457,992,12,1930,5391
251.49999999999,2467,983,18,1923,5391
251.59999999999,2500,983,12,1923,5418
251.69999999998998,2489,988,13,1915,5405
251.79999999998998,2493,988,20,1916,5417
251.89999999998997,2495,992,18,1913,5418
251.99999999998997,2491,994,20,1915,5420
252.09999999998996,2483,990,23,1916,5412
252.19999999998996,2477,993,11,1923,5404
252.29999999998995,2465,992,18,1915,5390
252.39999999998994,2458,988,20,1919,5385
252.49999999998994,2466,993,19,1924,5402
252.59999999998993,2448,994,19,1931,5392
252.69999999998993,2440,992,24,1931,5387
252.79999999998992,2442,996,16,1939,5393
252.89999999998992,2444,995,22,1940,5401
252.9999999999899,2437,988,26,1944,5395
253.0999999999899,2458,989,24,1942,5413
253.1999999999899,2466,992,22,1950,5430
253.2999999999899,2467,991,23,1949,5430
253.3999999999899,2483,989,17,1955,5444
253.49999999998988,2484,986,21,1957,5448
253.59999999998988,2489,985,21,1963,5458
253.69999999998987,2506,977,14,1966,5463
253.79999999998986,2494,967,18,1963,5442
253.89999999998986,2504,972,15,1969,5460
253.99999999998985,2514,960,21,1969,5464
254.09999999998985,2520,962,22,1970,5474
254.19999999998984,2511,969,11,1975,5466
254.29999999998984,2509,968,16,1974,5467
254.39999999998983,2525,971,10,1978,5484
254.49999999998983,2540,976,16,1975,5507
254.59999999998982,2539,973,15,1973,5500
254.6999999999898,2556,984,14,1976,5530
254.7999999999898,2557,982,14,1982,5535
254.8999999999898,2569,974,21,1982,5546
254.9999999999898,2565,980,11,1991,5547
255.0999999999898,2555,980,20,1983,5538
255.19999999998979,2545,982,10,1986,5523
255.29999999998978,2569,977,11,1974,5531
255.39999999998977,2563,974,13,1966,5516
255.49999999998977,2547,976,15,1963,5501
255.59999999998976,2529,975,19,1967,5490
255.69999999998976,2554,969,13,1968,5504
255.79999999998975,2546,972,18,1963,5499
255.89999999998975,2557,971,10,1969,5507
255.99999999998974,2548,972,20,1962,5502
256.09999999998973,2549,979,15,1963,5506
256.19999999998976,2551,979,16,1968,5514
256.2999999999898,2538,984,17,1973,5512
256.3999999999898,2544,986,18,1970,5518
256.4999999999898,2531,991,15,1976,5513
256.59999999998985,2529,986,16,1978,5509
256.69999999998987,2549,985,14,1986,5534
256.7999999999899,2544,983,14,1983,5524
256.8999999999899,2552,988,12,1983,5535
256.99999999998994,2548,989,14,1983,5534
257.09999999998996,2550,986,13,1987,5536
257.19999999999,2557,988,12,1982,5539
257.29999999999,2562,989,17,1979,5547
257.39999999999003,2567,1004,19,1983,5573
257.49999999999005,2544,1016,13,1984,5557
257.5999999999901,2534,1015,23,1985,5557
257.6999999999901,2534,1010,19,1993,5556
257.7999999999901,2522,1008,28,1997,5555
257.89999999999014,2522,1011,13,2011,5557
257.99999999999017,2531,1010,17,2009,5567
258.0999999999902,2529,1008,15,2008,5560
258.1999999999902,2533,1009,16,2010,5568
258.29999999999023,2536,1017,11,2008,5572
258.39999999999026,2553,1016,14,2007,5590
258.4999999999903,2574,1020,13,2000,5607
258.5999999999903,2577,1028,18,1995,5618
258.6999999999903,2571,1034,10,1998,5613
258.79999999999035,2589,1036,15,1994,5634
258.89999999999037,2586,1030,12,1995,5623
258.9999999999904,2592,1031,15,1996,5634
259.0999999999904,2586,1038,19,1998,5641
259.19999999999044,2578,1036,13,1996,5623
259.29999999999046,2579,1030,17,1998,5624
259.3999999999905,2563,1037,16,2000,5616
259.4999999999905,2571,1030,14,2003,5618
259.59999999999053,2585,1023,17,2002,5627
259.69999999999055,2565,1027,19,2005,5616
259.7999999999906,2567,1022,13,2010,5612
259.8999999999906,2572,1025,13,2011,5621
259.9999999999906,2577,1020,15,2009,5621
260.09999999999064,2578,1015,15,2011,5619
260.19999999999067,2587,1026,10,2008,5631
260.2999999999907,2594,1034,18,2001,5647
260.3999999999907,2591,1036,16,2010,5653
260.49999999999073,2574,1033,11,2006,5624
260.59999999999076,2580,1030,21,2006,5637
260.6999999999908,2574,1035,19,2015,5643
260.7999999999908,2580,1032,22,2020,5654
260.8999999999908,2565,1030,13,2029,5637
260.99999999999085,2575,1037,14,2026,5652
261.09999999999087,2577,1033,17,2031,5658
261.1999999999909,2578,1032,18,2037,5665
261.2999999999909,2587,1032,7,2033,5659
261.39999999999094,2605,1030,17,2028,5680
261.49999999999096,2611,1031,16,2032,5690
261.599999999991,2601,1031,19,2035,5686
261.699999999991,2621,1031,20,2041,5713
261.79999999999103,2624,1029,14,2041,5708
261.89999999999105,2629,1029,14,2042,5714
261.9999999999911,2631,1027,12,2041,5711
262.0999999999911,2640,1027,11,2039,5717
262.1999999999911,2625,1021,15,2034,5695
262.29999999999114,2630,1019,15,2033,5697
262.39999999999117,2621,1023,16,2036,5696
262.4999999999912,2630,1017,14,2035,5696
262.5999999999912,2609,1022,15,2035,5681
262.69999999999123,2619,1027,19,2035,5700
262.79999999999126,2625,1027,15,2041,5708
262.8999999999913,2617,1032,21,2041,5711
262.9999999999913,2598,1034,30,2052,5714
263.0999999999913,2608,1033,23,2060,5724
263.19999999999135,2628,1042,20,2064,5754
263.29999999999137,2626,1047,19,2058,5750
263.3999999999914,2626,1058,19,2061,5764
263.4999999999914,2631,1057,14,2060,5762
263.59999999999144,2632,1062,14,2059,5767
263.69999999999146,2618,1060,17,2061,5756
263.7999999999915,2588,1064,23,2063,5738
263.8999999999915,2602,1064,22,2067,5755
263.99999999999153,2584,1065,20,2076,5745
264.09999999999155,2598,1069,14,2082,5763
264.1999999999916,2611,1067,19,2077,5774
264.2999999999916,2626,1058,23,2073,5780
264.3999999999916,2635,1060,16,2078,5789
264.49999999999164,2657,1066,16,2074,5813
264.59999999999167,2662,1063,14,2076,5815
264.6999999999917,2665,1069,12,2071,5817
264.7999999999917,2684,1070,17,2069,5840
264.89999999999173,2666,1058,21,2072,5817
264.99999999999176,2662,1050,16,2068,5796
265.0999999999918,2651,1054,19,2066,5790
265.1999999999918,2658,1052,10,2069,5789
265.2999999999918,2686,1037,13,2066,5802
265.39999999999185,2666,1036,24,2060,5786
265.49999999999187,2677,1035,11,2067,5790
265.5999999999919,2684,1042,15,2066,5807
265.6999999999919,2696,1044,14,2065,5819
265.79999999999194,2692,1039,15,2071,5817
265.89999999999196,2685,1032,9,2067,5793
265.999999999992,2698,1030,18,2063,5809
266.099999999992,2700,1031,15,2062,5808
266.19999999999203,2691,1035,16,2055,5797
266.29999999999205,2667,1036,19,2059,5781
266.3999999999921,2675,1045,16,2067,5803
266.4999999999921,2677,1038,14,2070,5799
266.5999999999921,2663,1034,20,2067,5784
266.69999999999214,2645,1035,12,2073,5765
266.79999999999217,2640,1036,17,2068,5761
266.8999999999922,2641,1033,18,2076,5768
266.9999999999922,2648,1037,13,2078,5776
267.09999999999224,2628,1042,17,2075,5762
267.19999999999226,2639,1037,13,2082,5771
267.2999999999923,2641,1034,14,2084,5773
267.3999999999923,2646,1027,18,2082,5773
267.4999999999923,2668,1025,15,2084,5792
267.59999999999235,2679,1028,11,2094,5812
267.6999999999924,2686,1030,10,2092,5818
267.7999999999924,2680,1028,14,2093,5815
267.8999999999924,2680,1029,13,2092,5814
267.99999999999244,2702,1030,13,2089,5834
268.09999999999246,2683,1031,18,2086,5818
268.1999999999925,2686,1025,16,2086,5813
268.2999999999925,2696,1024,12,2095,5827
268.39999999999253,2664,1045,17,2098,5824
268.49999999999255,2678,1046,9,2108,5841
268.5999999999926,2690,1045,15,2100,5850
268.6999999999926,2665,1051,19,2098,5833
268.7999999999926,2666,1048,15,2105,5834
268.89999999999264,2661,1050,12,2108,5831
268.99999999999267,2658,1048,15,2107,5828
269.0999999999927,2671,1047,7,2116,5841
269.1999999999927,2676,1042,11,2108,5837
269.29999999999274,2650,1039,22,2102,5813
269.39999999999276,2666,1038,13,2105,5822
269.4999999999928,2650,1035,23,2107,5815
269.5999999999928,2647,1042,14,2114,5817
269.6999999999928,2636,1049,12,2105,5802
269.79999999999285,2617,1051,17,2097,5782
269.8999999999929,2609,1062,22,2097,5790
269.9999999999929,2630,1056,19,2104,5809
270.0999999999929,2634,1058,19,2103,5814
270.19999999999294,2618,1062,22,2109,5811
270.29999999999296,2601,1065,21,2109,5796
270.399999999993,2612,1064,21,2114,5811
270.499999999993,2623,1065,18,2118,5824
270.59999999999303,2622,1054,22,2115,5813
270.69999999999305,2623,1049,10,2123,5805
270.7999999999931,2627,1056,12,2122,5817
270.8999999999931,2638,1053,17,2117,5825
270.9999999999931,2641,1053,19,2118,5831
271.09999999999314,2640,1054,14,2124,5832
271.19999999999317,2644,1057,20,2119,5840
271.2999999999932,2636,1061,22,2128,5847
271.3999999999932,2624,1068,25,2129,5846
271.49999999999324,2644,1069,19,2136,5868
271.59999999999326,2634,1067,19,2139,5859
271.6999999999933,2660,1075,17,2130,5882
271.7999999999933,2675,1069,15,2131,5890
271.8999999999933,2690,1072,18,2138,5918
271.99999999999335,2699,1078,14,2140,5931
272.0999999999934,2702,1074,21,2136,5933
272.1999999999934,2724,1069,23,2139,5955
272.2999999999934,2728,1067,23,2146,5964
272.39999999999344,2730,1067,25,2155,5977
272.49999999999346,2715,1069,27,2162,5973
272.5999999999935,2726,1067,20,2165,5978
272.6999999999935,2722,1075,23,2165,5985
272.79999999999353,2726,1075,25,2163,5989
272.89999999999355,2723,1077,23,2170,5993
272.9999999999936,2718,1073,18,2172,5981
273.0999999999936,2718,1085,15,2171,5989
273.1999999999936,2704,1083,23,2171,5981
273.29999999999364,2699,1085,28,2172,5984
273.39999999999367,2730,1080,13,2181,6004
273.4999999999937,2745,1075,19,2177,6016
273.5999999999937,2731,1084,14,2182,6011
273.69999999999374,2732,1084,17,2180,6013
273.79999999999376,2743,1087,17,2170,6017
273.8999999999938,2727,1089,21,2167,6004
273.9999999999938,2721,1083,20,2167,5991
274.0999999999938,2708,1090,25,2166,5989
